200 PA4-E-Debug-sidOutput.txt
-36.02	-19.71	-11.89		-36.00	-19.68	-11.94	0.058
18.86	21.65	28.30		18.84	21.62	28.29	0.045
3.90	-7.29	32.51		3.90	-7.29	32.51	0.003
31.21	17.00	-20.08		31.24	17.03	-20.09	0.040
-10.12	-18.52	-7.79		-10.12	-18.62	-7.67	0.151
-5.59	-1.18	48.85		-5.55	-1.17	48.85	0.042
13.59	22.00	37.46		13.62	22.11	37.45	0.120
20.30	11.44	-30.72		20.33	11.43	-30.72	0.032
13.51	27.13	4.47		13.51	27.12	4.47	0.009
-3.35	-4.99	43.56		-3.32	-4.95	43.55	0.049
-42.57	-9.93	-18.44		-42.59	-9.93	-18.43	0.018
-9.49	7.12	26.82		-9.85	6.97	26.90	0.398
33.96	-4.72	-20.63		33.86	-4.65	-20.60	0.127
7.40	25.44	6.03		7.39	25.48	6.03	0.044
-19.31	-24.51	-9.55		-19.29	-24.55	-9.48	0.080
26.23	-9.77	1.18		26.24	-9.91	1.22	0.151
34.57	15.14	7.66		34.54	15.11	7.64	0.048
-6.26	-8.35	15.06		-6.28	-8.38	15.06	0.036
-5.50	-1.55	56.47		-5.42	-1.53	56.47	0.082
-34.95	1.29	-40.08		-34.93	1.27	-40.06	0.033
2.94	23.31	28.09		2.93	23.23	28.08	0.080
35.07	7.51	-19.93		35.22	7.53	-19.98	0.166
-19.31	-24.91	-43.72		-19.31	-24.91	-43.71	0.005
-30.09	-30.87	-24.75		-30.05	-30.79	-24.76	0.090
-41.82	-1.06	-27.32		-41.91	-1.01	-27.33	0.103
2.44	-7.96	27.20		2.45	-8.01	27.21	0.057
31.25	13.39	-24.40		31.11	13.29	-24.30	0.202
-0.24	-6.89	-29.09		-0.19	-6.87	-29.13	0.063
13.64	-5.81	55.64		13.58	-5.70	55.64	0.122
-3.93	-2.30	-35.22		-3.90	-2.29	-35.22	0.036
15.60	19.55	-30.84		15.63	19.56	-30.86	0.044
6.83	-8.27	19.38		6.88	-8.43	19.43	0.176
24.79	16.44	-27.73		24.80	16.46	-27.76	0.040
-15.18	-17.29	-47.17		-15.18	-17.29	-47.17	0.007
0.71	-6.96	35.66		0.72	-7.04	35.67	0.075
32.25	8.34	-25.83		32.29	8.35	-25.85	0.045
-22.12	2.35	-11.67		-22.14	2.39	-11.64	0.055
-36.90	-11.53	-43.39		-36.98	-11.52	-43.45	0.097
-8.23	25.01	24.28		-8.23	25.02	24.28	0.006
8.11	-10.62	-21.97		8.13	-10.64	-22.01	0.047
12.09	-6.51	60.01		12.00	-6.28	60.01	0.258
16.57	22.50	28.43		16.56	22.43	28.41	0.070
7.92	22.21	32.49		7.92	22.20	32.49	0.015
17.71	-12.95	-18.46		17.73	-12.88	-18.38	0.110
19.84	-8.42	-23.02		19.84	-8.44	-23.04	0.031
-1.48	-13.45	-0.08		-1.48	-13.49	-0.07	0.042
9.62	21.24	52.80		9.62	21.07	52.78	0.171
-14.48	17.45	33.26		-14.53	17.47	33.29	0.068
35.35	-4.60	-15.74		35.28	-4.56	-15.74	0.074
-4.68	12.27	61.36		-4.78	12.34	61.37	0.118
28.14	18.59	-22.87		28.16	18.61	-22.89	0.034
-26.79	-32.15	-26.29		-26.80	-32.18	-26.30	0.038
-12.27	2.46	12.11		-12.25	2.46	12.11	0.025
27.07	21.10	-21.42		27.14	21.17	-21.49	0.121
39.96	4.48	1.33		39.80	4.50	1.32	0.159
14.06	22.03	34.77		14.07	22.18	34.82	0.153
3.93	14.13	-5.79		3.97	14.07	-5.74	0.088
-3.60	2.27	63.12		-3.60	2.26	63.14	0.015
20.94	19.03	-28.48		20.95	19.04	-28.50	0.018
-9.60	2.40	21.62		-9.70	2.39	21.63	0.103
-18.28	-3.91	-47.47		-18.28	-3.91	-47.47	0.002
16.68	19.30	48.25		16.68	19.30	48.25	0.001
24.59	5.59	37.51		24.61	5.59	37.51	0.017
14.74	-17.48	-8.53		14.74	-17.51	-8.53	0.035
-40.26	-8.04	-34.65		-40.26	-8.04	-34.65	0.000
-13.36	18.06	34.81		-13.31	18.04	34.77	0.073
-19.70	-31.68	-17.60		-19.73	-31.63	-17.62	0.059
-6.07	14.17	9.27		-6.10	14.20	9.25	0.041
-24.95	-11.41	-48.57		-24.97	-11.42	-48.59	0.036
30.22	19.99	-18.11		30.17	19.96	-18.10	0.062
1.92	16.85	1.75		1.86	16.90	1.71	0.091
-24.76	-12.25	-48.51		-24.76	-12.25	-48.53	0.026
30.26	-10.73	-14.48		30.20	-10.66	-14.50	0.098
2.42	21.54	35.14		2.42	21.62	35.16	0.080
-3.76	-4.97	38.12		-3.76	-4.97	38.12	0.000
-14.37	-5.82	4.04		-14.33	-5.80	4.01	0.046
-21.29	-22.76	-8.25		-21.28	-22.80	-8.19	0.073
24.43	16.48	25.19		24.54	16.54	25.23	0.138
-21.87	-5.61	-5.01		-21.91	-5.58	-4.95	0.079
-8.02	-5.88	-44.34		-7.97	-5.84	-44.40	0.090
-16.54	6.24	-13.16		-16.54	6.24	-13.16	0.009
18.27	26.60	-4.43		18.27	26.62	-4.43	0.020
19.00	-6.21	19.53		19.03	-6.37	19.55	0.163
20.07	0.95	59.80		19.94	1.02	59.79	0.150
11.05	-11.53	-19.86		11.06	-11.56	-19.89	0.039
11.71	25.42	13.45		11.73	25.28	13.41	0.145
30.20	0.07	-27.50		30.21	0.06	-27.51	0.018
-6.81	9.25	-1.95		-6.76	9.18	-1.94	0.086
34.69	15.37	6.67		34.73	15.41	6.69	0.070
-30.28	9.93	-24.11		-30.30	9.98	-24.11	0.048
-30.15	9.82	-29.35		-30.14	9.80	-29.34	0.019
-30.63	5.59	-39.08		-30.63	5.59	-39.08	0.003
-18.92	-29.39	-38.17		-18.90	-29.47	-38.22	0.093
-38.87	-21.29	-33.89		-38.91	-21.31	-33.90	0.050
-16.72	1.54	-2.12		-16.76	1.58	-2.11	0.053
-4.53	-3.72	39.14		-4.56	-3.74	39.15	0.045
7.35	24.31	17.82		7.35	24.41	17.84	0.103
8.40	20.80	45.24		8.40	20.76	45.23	0.046
-18.30	4.74	-11.99		-18.30	4.75	-11.99	0.008
-31.13	5.78	-37.99		-31.17	5.86	-38.02	0.096
-2.82	-2.49	-30.10		-2.79	-2.47	-30.12	0.039
37.36	12.58	1.91		37.38	12.60	1.91	0.026
-3.61	11.76	-0.82		-3.53	11.64	-0.78	0.157
-39.89	1.85	-28.76		-39.90	1.86	-28.76	0.013
