200 PA4-J-Unknown-sidOutput.txt
4.62	-5.37	-24.25		4.60	-5.38	-24.22	0.040
-9.43	-20.52	-43.37		-9.41	-20.55	-43.44	0.078
-1.41	18.16	7.75		-1.42	18.17	7.74	0.010
0.12	-12.60	-32.17		0.14	-12.59	-32.17	0.019
17.25	10.68	-28.07		17.25	10.68	-28.07	0.003
-6.59	8.78	59.87		-6.66	8.80	59.87	0.067
-0.79	-8.74	-31.15		-0.92	-8.77	-31.08	0.149
-25.81	11.66	-24.48		-25.80	11.60	-24.49	0.063
-34.68	-26.84	-19.54		-34.65	-26.79	-19.56	0.065
-35.47	-26.04	-18.83		-35.42	-25.98	-18.86	0.087
-35.35	1.40	-13.68		-35.34	1.39	-13.69	0.015
-39.86	-6.47	-14.15		-39.91	-6.46	-14.11	0.063
-8.22	-25.46	-37.33		-8.22	-25.46	-37.34	0.004
11.19	-6.40	49.32		11.18	-6.34	49.32	0.063
-22.32	-5.06	-5.45		-22.30	-5.08	-5.48	0.043
14.14	14.18	63.01		14.13	14.18	63.11	0.095
28.10	-7.67	7.06		28.11	-7.72	7.08	0.060
28.13	8.30	-30.03		28.12	8.31	-30.02	0.013
0.56	-3.37	63.43		0.56	-3.37	63.41	0.023
31.32	-3.40	-25.23		31.38	-3.42	-25.28	0.084
4.23	-7.65	-24.91		4.23	-7.65	-24.92	0.005
-11.75	6.02	-38.70		-11.76	6.01	-38.70	0.010
5.20	-13.10	-22.41		5.22	-13.11	-22.44	0.038
-29.37	9.01	-18.88		-29.36	8.97	-18.91	0.055
23.28	24.42	-19.80		23.26	24.32	-19.78	0.096
-3.28	-3.85	-33.29		-3.28	-3.85	-33.29	0.001
-35.12	-13.16	-45.10		-35.17	-13.19	-45.18	0.100
-18.60	-6.90	-2.34		-18.61	-6.91	-2.32	0.024
37.19	12.46	6.76		37.20	12.47	6.76	0.012
17.30	-16.06	-14.49		17.31	-16.02	-14.47	0.038
8.81	26.08	5.81		8.82	26.06	5.81	0.019
-0.28	-6.17	50.72		-0.26	-6.12	50.72	0.051
-5.04	-2.03	62.43		-5.03	-2.02	62.42	0.012
1.87	21.82	34.52		1.87	21.79	34.52	0.034
-6.00	-0.31	49.19		-5.86	-0.26	49.19	0.155
-2.39	24.08	28.23		-2.39	24.08	28.23	0.005
-33.45	-28.29	-32.49		-33.39	-28.21	-32.46	0.112
33.69	-7.12	-15.30		33.64	-7.08	-15.28	0.067
-28.73	-22.83	-9.17		-28.75	-22.88	-9.08	0.112
-36.76	4.55	-21.06		-36.73	4.52	-21.08	0.047
22.85	-6.39	-25.09		22.83	-6.39	-25.12	0.031
22.02	-5.56	20.34		22.01	-5.53	20.33	0.029
-19.24	11.43	-33.42		-19.25	11.36	-33.40	0.075
-35.23	-27.16	-30.24		-35.20	-27.13	-30.24	0.040
14.97	24.84	14.69		14.96	24.78	14.68	0.060
31.73	1.42	-25.93		31.74	1.41	-25.94	0.021
6.76	-7.26	54.15		6.76	-7.24	54.15	0.025
-28.28	-20.46	-45.57		-28.33	-20.53	-45.71	0.170
-13.11	17.45	17.54		-13.11	17.45	17.54	0.001
12.27	15.37	63.13		12.27	15.37	63.09	0.038
31.50	15.27	-21.88		31.43	15.24	-21.83	0.088
11.92	17.06	-25.44		11.89	17.05	-25.45	0.039
-25.64	5.70	-40.98		-25.65	5.74	-41.02	0.050
7.52	-7.39	60.72		7.52	-7.35	60.72	0.035
-5.40	-1.07	47.13		-5.55	-1.19	47.18	0.198
22.86	1.25	-27.84		22.89	1.27	-27.80	0.050
23.09	3.92	44.70		23.02	3.93	44.69	0.077
24.70	-4.21	19.80		24.75	-4.30	19.83	0.108
22.12	5.12	51.84		22.18	5.11	51.85	0.063
5.33	-16.79	-12.76		5.36	-16.84	-12.76	0.063
31.27	-9.06	-13.97		31.35	-9.17	-13.95	0.138
34.00	16.45	-8.36		34.09	16.53	-8.35	0.116
24.08	6.28	41.94		23.91	6.28	41.91	0.175
15.70	25.66	-10.79		15.73	25.58	-10.77	0.086
-6.13	-0.22	44.37		-5.94	-0.15	44.37	0.205
-13.03	-7.22	4.68		-13.01	-7.19	4.66	0.041
-16.24	17.03	22.65		-16.29	17.05	22.64	0.060
-13.42	-13.76	-47.71		-13.44	-13.75	-47.66	0.048
25.67	-12.33	-3.90		25.65	-12.30	-3.93	0.039
-16.99	2.41	-6.05		-16.99	2.40	-6.05	0.014
15.60	4.16	63.05		15.60	4.16	63.05	0.000
-0.71	-16.47	-34.85		-0.65	-16.50	-34.87	0.073
3.45	-17.52	-17.79		3.48	-17.57	-17.80	0.063
-13.11	3.22	8.43		-13.12	3.22	8.43	0.012
-0.72	21.59	35.93		-0.71	21.65	35.95	0.068
29.35	-6.20	-24.93		29.35	-6.13	-24.87	0.091
-2.72	-4.63	47.54		-2.88	-4.83	47.55	0.250
13.08	-6.12	30.07		13.10	-6.32	30.08	0.204
-1.93	23.01	31.53		-1.89	23.20	31.58	0.198
-12.62	10.60	-23.89		-12.58	10.69	-23.87	0.097
-3.63	-17.60	-8.12		-3.61	-17.74	-8.06	0.144
-2.11	9.31	-10.28		-2.14	9.41	-10.30	0.105
-34.46	-8.12	-45.07		-34.47	-8.12	-45.08	0.012
-3.87	-23.98	-19.64		-3.92	-23.93	-19.66	0.071
-39.95	-19.87	-18.19		-39.97	-19.89	-18.18	0.029
18.24	-5.40	29.65		18.24	-5.42	29.65	0.022
12.00	-16.03	-11.95		12.00	-16.01	-11.94	0.025
-32.99	-15.32	-45.46		-32.99	-15.34	-45.48	0.024
16.16	-17.03	-11.87		16.20	-16.86	-11.82	0.177
34.18	-3.89	-20.24		34.13	-3.88	-20.23	0.042
-5.61	0.75	62.42		-5.71	0.75	62.41	0.099
-8.77	-25.68	-37.79		-8.81	-25.62	-37.76	0.076
-40.62	0.68	-28.10		-40.71	0.74	-28.11	0.103
-3.16	0.78	-28.27		-3.21	0.75	-28.23	0.069
27.13	1.76	-30.16		27.16	1.80	-30.08	0.100
-12.39	-27.57	-38.44		-12.40	-27.55	-38.42	0.019
12.47	19.10	-29.55		12.41	19.11	-29.60	0.075
22.49	7.30	52.04		22.33	7.30	52.02	0.161
-16.03	-12.43	-2.94		-16.00	-12.39	-3.00	0.070
-11.72	-27.00	-38.73		-11.74	-26.97	-38.71	0.048
-16.47	4.78	-11.08		-16.52	4.93	-11.01	0.170
21.19	24.92	7.06		21.21	24.96	7.07	0.047
19.26	-3.87	39.13		19.09	-3.65	39.07	0.287
-10.58	8.06	-16.21		-10.59	8.11	-16.21	0.052
